"combinations","n","pMax","pAvg","r2","rse1","rse2"
"inverseBlocking,centrality,free,timeComp2","4","1.970542621987892e-18","3.941085243975784e-19","0.6154209805673938","0.04521564820415915","0.04522824133856407"
"inverseBlocking,centrality,timeComp1,timeComp2","4","5.916583868547711e-6","1.183316773709542e-6","0.7358109481460064","0.03747601252541145","0.037486450072619935"
"inverseBlocking,creditHours,free,timeComp1","4","0.99995068184029","0.3999763292570583","0.6971198045929243","0.040126511576917955","0.040137687321899145"
"inverseBlocking,creditHours,free,timeComp2","4","0.9999502527683798","0.39997524832857867","0.5707991471516035","0.04776681182364034","0.04778011548963389"
"inverseBlocking,creditHours,timeComp1,timeComp2","4","0.9999569977214919","0.4015074170891548","0.621101350813345","0.0448804802803296","0.04489298006619522"
"inverseBlocking,free,timeComp1,timeComp2","4","0.0002482788972768358","4.965577945536716e-5","0.6993670371104206","0.03997737424784446","0.03998850845617839"
"inverseDelay,centrality,creditHours,free","4","0.9999585080912341","0.3999805026332581","0.5901994727483503","0.046674773995774924","0.04668777351531281"
"inverseDelay,centrality,creditHours,timeComp1","4","0.9999580044784357","0.39998055287171425","0.5839490709547284","0.047029375885434266","0.04704247416611866"
"inverseDelay,centrality,creditHours,timeComp2","4","0.9999568867057999","0.3999814203765202","0.6221414608759179","0.04481883751792839","0.044831320135498905"
"inverseDelay,centrality,free,timeComp1","4","3.2649756542069e-16","6.53992255802816e-17","0.6737219839879125","0.04164758984282149","0.041659189227489464"
"inverseDelay,centrality,free,timeComp2","4","0.004824052954077639","0.0009648338645365731","0.6238054817927428","0.044720041585968234","0.04473249668761231"
"inverseDelay,centrality,timeComp1,timeComp2","4","0.03571638569866869","0.0071432771397337376","0.7887963821593384","0.03350785627250881","0.03351718863761735"
"inverseDelay,creditHours,free,timeComp1","4","0.9999539812419999","0.3999780080558605","0.6592912353084222","0.042558628144440794","0.042570481264889104"
"inverseDelay,creditHours,free,timeComp2","4","0.999958544191727","0.4009624232821748","0.5811434079775917","0.04718768207560843","0.04720082444658477"
"inverseDelay,creditHours,timeComp1,timeComp2","4","0.9999546619340728","0.3999798326539752","0.6924570624567729","0.0404341992118566","0.04044546065176632"
"inverseDelay,free,timeComp1,timeComp2","4","4.562563762853676e-45","9.125127525707353e-46","0.7230572114250811","0.03836992919113775","0.038380615705532715"
"centrality,creditHours,free,timeComp1","4","0.999953697437062","0.3999777365482635","0.661616193713501","0.04241317192234039","0.04242498453137666"
"centrality,creditHours,free,timeComp2","4","0.9999587683093851","0.5195081712645127","0.5212735793921137","0.05044750192777619","0.05046155220013545"
"centrality,creditHours,timeComp1,timeComp2","4","0.9999617861902187","0.3999836368143714","0.653649996530151","0.04290951101619433","0.04292146186199524"
"centrality,free,timeComp1,timeComp2","4","5.574745465126712e-9","1.1149490930253424e-9","0.6851787911640144","0.04090985671420862","0.04092125063079612"
"creditHours,free,timeComp1,timeComp2","4","0.9999528990218974","0.3999780463298264","0.6792228337878513","0.04129502092718984","0.041306522116920485"
"complexity,blocking,inverseDelay,centrality,creditHours","5","0.9999999818068991","0.385133358574307","0.6688619661841284","0.04196830601048321","0.04198000123322952"
"complexity,blocking,inverseDelay,centrality,free","5","0.011660647483996396","0.0035680811772131464","0.6700897847490218","0.04189042712772133","0.04190210064811728"
"complexity,blocking,inverseDelay,centrality,timeComp1","5","1.7385330046056805e-54","2.897555007676134e-55","0.813853645581166","0.03146619100832506","0.03147495962797648"
"complexity,blocking,inverseDelay,centrality,timeComp2","5","0.999999961026204","0.49999562492700544","0.6688619661841284","0.041968306010483215","0.04198000123322953"
"complexity,blocking,inverseDelay,creditHours,free","5","0.9999986631610108","0.3333306487492356","0.5899583849751816","0.04670150482557289","0.04671451903923657"
"complexity,blocking,inverseDelay,creditHours,timeComp1","5","0.9999957415749928","0.33333162806035727","0.6959720024229478","0.04021366878370294","0.04022487504525074"
"complexity,blocking,inverseDelay,creditHours,timeComp2","5","0.9999999678919939","0.7098472869426273","0.5593979179927101","0.048410568144050835","0.04842405861892439"
"complexity,blocking,inverseDelay,free,timeComp1","5","0.10340572340725607","0.017234287298080315","0.7234658064820338","0.03835229231340599","0.03836297986894671"
"complexity,blocking,inverseDelay,free,timeComp2","5","0.9999989926240858","0.49999362032900274","0.5899583849751815","0.0467015048255729","0.046714519039236575"
"complexity,blocking,inverseDelay,timeComp1,timeComp2","5","0.9999938873062321","0.4999945765337892","0.6959720024229479","0.04021366878370294","0.04022487504525074"
"complexity,blocking,centrality,creditHours,free","5","0.9999983830304072","0.3333308151989709","0.6154209805673938","0.04522824133856407","0.04524084500087883"
"complexity,blocking,centrality,creditHours,timeComp1","5","0.9999954110669947","0.3333317693345693","0.7358109481460064","0.037486450072619935","0.03749689634565889"
"complexity,blocking,centrality,creditHours,timeComp2","5","0.9999989011129865","0.6666625211825464","0.59899298153737","0.046184143499253066","0.046197013540884874"
"complexity,blocking,centrality,free,timeComp1","5","0.5889094334842584","0.0981515722473764","0.750223644989656","0.0364495833937063","0.03645974072521006"
"complexity,blocking,centrality,free,timeComp2","5","0.9999954359983867","0.49999195786154543","0.6154209805673938","0.04522824133856406","0.04524084500087882"
"complexity,blocking,centrality,timeComp1,timeComp2","5","0.9999963731332642","0.49999278774907685","0.7358109481460064","0.03748645007261993","0.037496896345658885"
"complexity,blocking,creditHours,free,timeComp1","5","0.9999510594060856","0.33335517613612814","0.6993670371104206","0.0399885084561784","0.039999651972754235"
"complexity,blocking,creditHours,free,timeComp2","5","0.99996480076502","0.666632864352712","0.5707991471516034","0.047780115489633894","0.04779343027754447"
"complexity,blocking,creditHours,timeComp1,timeComp2","5","0.9999491499434326","0.6666276219300896","0.6211013508133454","0.0448929800661952","0.044905490301930924"
"complexity,blocking,free,timeComp1,timeComp2","5","0.9999992867667853","0.4999922719209812","0.6993670371104206","0.03998850845617839","0.03999965197275423"
"complexity,delay,inverseDelay,centrality,creditHours","5","0.9999955342789775","0.3333310832123703","0.6688619661841284","0.04196830601048321","0.04198000123322952"
"complexity,delay,inverseDelay,centrality,free","5","0.009747839579279329","0.0016246399298798881","0.6700897847490219","0.04189042712772133","0.04190210064811727"
"complexity,delay,inverseDelay,centrality,timeComp1","5","1.7385330045744594e-54","2.897555007624099e-55","0.813853645581166","0.03146619100832506","0.03147495962797648"
"complexity,delay,inverseDelay,centrality,timeComp2","5","0.9999995315721355","0.49999165882320246","0.6688619661841284","0.04196830601048321","0.04198000123322952"
"complexity,delay,inverseDelay,creditHours,free","5","0.9999972282376313","0.3336355997142138","0.5899583849751814","0.046701504825572906","0.04671451903923658"
"complexity,delay,inverseDelay,creditHours,timeComp1","5","0.9999957926150946","0.33333162806035727","0.6959720024229477","0.04021366878370295","0.040224875045250755"
"complexity,delay,inverseDelay,creditHours,timeComp2","5","0.999995506298467","0.7098439491510589","0.5593979179927102","0.04841056814405083","0.04842405861892438"
"complexity,delay,inverseDelay,free,timeComp1","5","0.10340572340845941","0.017234287234743236","0.7234658064820338","0.03835229231340599","0.03836297986894671"
"complexity,delay,inverseDelay,free,timeComp2","5","0.9999937480782638","0.4999915670085589","0.5899583849751815","0.0467015048255729","0.046714519039236575"
"complexity,delay,inverseDelay,timeComp1,timeComp2","5","0.9999965957116657","0.4999927908781634","0.6959720024229478","0.040213668783702944","0.04022487504525075"
"complexity,delay,centrality,creditHours,free","5","0.9999930670043968","0.33333081519897084","0.6154209805673938","0.045228241338564075","0.04524084500087883"
"complexity,delay,centrality,creditHours,timeComp1","5","0.9999964562976487","0.33333077733505223","0.7358109481460066","0.03748645007261993","0.03749689634565888"
"complexity,delay,centrality,creditHours,timeComp2","5","0.9999958586446797","0.6666593300968935","0.5989929815373702","0.04618414349925305","0.04619701354088487"
"complexity,delay,centrality,free,timeComp1","5","2.5061725507681635e-24","4.176954251280273e-25","0.7502236449896562","0.0364495833937063","0.036459740725210056"
"complexity,delay,centrality,free,timeComp2","5","0.9999992571779597","0.4999918709057252","0.6154209805673936","0.04522824133856408","0.045240845000878833"
"complexity,delay,centrality,timeComp1,timeComp2","5","0.9999935169666591","0.49999008113819393","0.7358109481460066","0.03748645007261993","0.03749689634565888"
"complexity,delay,creditHours,free,timeComp1","5","0.9999474399444844","0.33331242461415944","0.6993670371104206","0.03998850845617839","0.03999965197275423"
"complexity,delay,creditHours,free,timeComp2","5","0.9999522256095067","0.6666300185426064","0.5707991471516035","0.04778011548963389","0.047793430277544464"
"complexity,delay,creditHours,timeComp1,timeComp2","5","0.9999491206756169","0.6666259107435236","0.6211013508133452","0.04489298006619522","0.04490549030193094"
"complexity,delay,free,timeComp1,timeComp2","5","0.9999964274918446","0.49999030745161166","0.6993670371104206","0.03998850845617839","0.03999965197275423"
"complexity,inverseBlocking,inverseDelay,centrality,creditHours","5","0.9999999818068991","0.385133358574307","0.6688619661841284","0.04196830601048321","0.04198000123322952"
"complexity,inverseBlocking,inverseDelay,centrality,free","5","0.011660647483996396","0.0035680811772131464","0.6700897847490218","0.04189042712772133","0.04190210064811728"
"complexity,inverseBlocking,inverseDelay,centrality,timeComp1","5","1.7385330046056805e-54","2.897555007676134e-55","0.813853645581166","0.03146619100832506","0.03147495962797648"
"complexity,inverseBlocking,inverseDelay,centrality,timeComp2","5","0.999999961026204","0.49999562492700544","0.6688619661841284","0.041968306010483215","0.04198000123322953"
"complexity,inverseBlocking,inverseDelay,creditHours,free","5","0.9999986631610108","0.3333306487492356","0.5899583849751816","0.04670150482557289","0.04671451903923657"
"complexity,inverseBlocking,inverseDelay,creditHours,timeComp1","5","0.9999957415749928","0.33333162806035727","0.6959720024229478","0.04021366878370294","0.04022487504525074"
"complexity,inverseBlocking,inverseDelay,creditHours,timeComp2","5","0.9999999678919939","0.7098472869426273","0.5593979179927101","0.048410568144050835","0.04842405861892439"
"complexity,inverseBlocking,inverseDelay,free,timeComp1","5","0.10340572340725607","0.017234287298080315","0.7234658064820338","0.03835229231340599","0.03836297986894671"
"complexity,inverseBlocking,inverseDelay,free,timeComp2","5","0.9999989926240858","0.49999362032900274","0.5899583849751815","0.0467015048255729","0.046714519039236575"
"complexity,inverseBlocking,inverseDelay,timeComp1,timeComp2","5","0.9999938873062321","0.4999945765337892","0.6959720024229479","0.04021366878370294","0.04022487504525074"
"complexity,inverseBlocking,centrality,creditHours,free","5","0.9999983830304072","0.3333308151989709","0.6154209805673938","0.04522824133856407","0.04524084500087883"
"complexity,inverseBlocking,centrality,creditHours,timeComp1","5","0.9999954110669947","0.3333317693345693","0.7358109481460064","0.037486450072619935","0.03749689634565889"
"complexity,inverseBlocking,centrality,creditHours,timeComp2","5","0.9999989011129865","0.6666625211825464","0.59899298153737","0.046184143499253066","0.046197013540884874"
"complexity,inverseBlocking,centrality,free,timeComp1","5","0.5889094334842584","0.0981515722473764","0.750223644989656","0.0364495833937063","0.03645974072521006"
"complexity,inverseBlocking,centrality,free,timeComp2","5","0.9999954359983867","0.49999195786154543","0.6154209805673938","0.04522824133856406","0.04524084500087882"
"complexity,inverseBlocking,centrality,timeComp1,timeComp2","5","0.9999963731332642","0.49999278774907685","0.7358109481460064","0.03748645007261993","0.037496896345658885"
"complexity,inverseBlocking,creditHours,free,timeComp1","5","0.9999510594060856","0.33335517613612814","0.6993670371104206","0.0399885084561784","0.039999651972754235"
