"combinations","n","pMax","pAvg","r2","rse1","rse2"
"centrality,creditHours,timeComp2","3","0.02830618821587744","0.0070765484400348196","0.8251987035226835","0.0670803019042674","0.0680890848550856"
"centrality,free,timeComp1","3","0.4128801113522044","0.1696899096698703","0.5661301812599557","0.10568233592123509","0.10727163316131205"
"centrality,free,timeComp2","3","0.7951025980184259","0.30111425471844455","0.5590156259514354","0.1065452969777805","0.10814757180406906"
"centrality,timeComp1,timeComp2","3","0.7542895513838217","0.36630201169228443","0.5594103702851705","0.10649759963182001","0.10809915716453597"
"creditHours,free,timeComp1","3","0.5402202010000307","0.1350551124088001","0.7273681561299397","0.08377433213417954","0.08503416722099455"
"creditHours,free,timeComp2","3","0.28653345466563884","0.07166212248069953","0.6617559171100369","0.09331206227640837","0.09471532992515065"
"creditHours,timeComp1,timeComp2","3","0.11142469204773806","0.027967650066537023","0.7434778051519584","0.08126156038849876","0.08248360731359741"
"free,timeComp1,timeComp2","3","0.7527919092965878","0.3660471765521073","0.45548587242835936","0.11839333652821038","0.12017378736086443"
"complexity,blocking,delay,inverseDelay","4","0.9999993416403162","0.6321298485959043","0.6506239765074608","0.09626129970637781","0.09775381196184821"
"complexity,blocking,delay,centrality","4","0.9999995054878559","0.7863333570693165","0.6298701229490895","0.09907914356147021","0.10061534592397797"
"complexity,blocking,delay,creditHours","4","0.99999930921115","0.5999993395670816","0.8051892036601196","0.07188059828770296","0.07299509262968859"
"complexity,blocking,delay,free","4","0.9999995023529913","0.7425505847319531","0.6313020048414726","0.09888730940351721","0.10042053741566158"
"complexity,blocking,delay,timeComp1","4","0.9999995043878228","0.6725183969782795","0.6388587215500388","0.09786868161154674","0.09938611600291188"
"complexity,blocking,delay,timeComp2","4","0.9999995291617371","0.7974928286725961","0.6297904322186224","0.09908980909384794","0.10062617682330828"
"complexity,blocking,inverseDelay,centrality","4","0.9121068985766271","0.2761949122811095","0.6507529233422003","0.09624353412633842","0.09773577093003312"
"complexity,blocking,inverseDelay,creditHours","4","0.9988566226462262","0.20617342645111822","0.8051892157827932","0.0718805960512123","0.07299509035852159"
"complexity,blocking,inverseDelay,free","4","0.6557185687015843","0.20613631459612508","0.6527157455199478","0.09597270134247435","0.09746073893786485"
"complexity,blocking,inverseDelay,timeComp1","4","0.4019784632240182","0.169595162918535","0.6579054071391333","0.09525291547401615","0.09672979293305627"
"complexity,blocking,inverseDelay,timeComp2","4","0.9489237057286464","0.3001548801769157","0.650667415292788","0.09625531531759121","0.09774773478630687"
"complexity,blocking,centrality,creditHours","4","0.27302962293306976","0.08567161164100401","0.824331892991045","0.06825769730212806","0.0693160192868131"
"complexity,blocking,centrality,free","4","0.9979677971727031","0.34758650071784986","0.631302077320385","0.09888729968384816","0.10042052754529097"
"complexity,blocking,centrality,timeComp1","4","0.8759819516043847","0.25114621764235767","0.639125071510481","0.09783258475816006","0.09934945947501188"
"complexity,blocking,centrality,timeComp2","4","0.9707661711869142","0.39148692189501133","0.6298851858358333","0.09907712746766784","0.10061329857104324"
"complexity,blocking,creditHours,free","4","0.4358563716474834","0.08743325747412573","0.8087087726597348","0.0712283196875238","0.07233270057989137"
"complexity,blocking,creditHours,timeComp1","4","0.9005208029835304","0.18064214209630508","0.8052814050837938","0.07186358619703982","0.07297781676995228"
"complexity,blocking,creditHours,timeComp2","4","0.38685291504076125","0.10907486143498098","0.8162998305505635","0.06980072778591405","0.07088297415053826"
"complexity,blocking,free,timeComp1","4","0.9223348088631369","0.2662216863321828","0.638962710198266","0.09785459022233578","0.0993718061295213"
"complexity,blocking,free,timeComp2","4","0.8278561084755371","0.31470584955685654","0.6318295526315065","0.09881653812658968","0.10034866884419853"
"complexity,delay,inverseBlocking,inverseDelay","4","0.9999990351771204","0.6321297269031817","0.6506239765074612","0.09626129970637776","0.09775381196184815"
"complexity,delay,inverseBlocking,centrality","4","0.9999992982343312","0.7863333038574344","0.62987012294909","0.09907914356147016","0.1006153459239779"
"complexity,delay,inverseBlocking,creditHours","4","0.9999993005497673","0.599999409346072","0.8051892036601198","0.07188059828770292","0.07299509262968855"
"complexity,delay,inverseBlocking,free","4","0.9999993102335493","0.74255054412237","0.631302004841473","0.09888730940351716","0.10042053741566152"
"complexity,delay,inverseBlocking,timeComp1","4","0.9999991374191951","0.6725182554426944","0.638858721550039","0.09786868161154672","0.09938611600291185"
"complexity,delay,inverseBlocking,timeComp2","4","0.9999992982246395","0.7974927631334723","0.629790432218623","0.09908980909384787","0.10062617682330821"
"complexity,delay,inverseDelay,centrality","4","0.9121068985764005","0.21958841651709177","0.6507529233422005","0.09624353412633839","0.09773577093003309"
"complexity,delay,inverseDelay,creditHours","4","0.998856622646077","0.1997845782911372","0.8051892157827929","0.07188059605121237","0.07299509035852167"
"complexity,delay,inverseDelay,free","4","0.6557185687016207","0.16191047919302015","0.6527157455199477","0.09597270134247436","0.09746073893786486"
"complexity,delay,inverseDelay,timeComp1","4","0.401978463224145","0.11547436642713807","0.6579054071391334","0.09525291547401613","0.09672979293305625"
"complexity,delay,inverseDelay,timeComp2","4","0.9489237057286305","0.22192284439138837","0.650667415292788","0.09625531531759121","0.09774773478630687"
"complexity,delay,centrality,creditHours","4","0.43075836529467515","0.1523411051136539","0.8243318929910454","0.068257697302128","0.06931601928681302"
"complexity,delay,centrality,free","4","0.9979677971725617","0.35055428050640586","0.6313020773203851","0.09888729968384814","0.10042052754529097"
"complexity,delay,centrality,timeComp1","4","0.8759819516043832","0.2505390769646234","0.639125071510481","0.09783258475816005","0.09934945947501186"
"complexity,delay,centrality,timeComp2","4","0.9707661711869165","0.3881077182668299","0.6298851858358332","0.09907712746766786","0.10061329857104326"
"complexity,delay,creditHours,free","4","0.4358563716475312","0.0871753756435982","0.808708772659735","0.07122831968752379","0.07233270057989136"
"complexity,delay,creditHours,timeComp1","4","0.9005208029835248","0.1803476846203108","0.805281405083794","0.07186358619703978","0.07297781676995224"
"complexity,delay,creditHours,timeComp2","4","0.1577233530545399","0.031704301018185874","0.8162998305505635","0.06980072778591404","0.07088297415053825"
"complexity,delay,free,timeComp1","4","0.9223348088631361","0.26503704170675507","0.6389627101982662","0.09785459022233575","0.09937180612952128"
"complexity,delay,free,timeComp2","4","0.8278561084754353","0.29939659838662636","0.6318295526315063","0.09881653812658972","0.10034866884419856"
"complexity,delay,timeComp1,timeComp2","4","0.9411227406776128","0.26049100824632576","0.6389184107663294","0.09786059343850793","0.09937790242436305"
"complexity,inverseBlocking,inverseDelay,centrality","4","0.9121068985766271","0.2761949122811095","0.6507529233422003","0.09624353412633842","0.09773577093003312"
"complexity,inverseBlocking,inverseDelay,creditHours","4","0.9988566226462262","0.20617342645111822","0.8051892157827932","0.0718805960512123","0.07299509035852159"
"complexity,inverseBlocking,inverseDelay,free","4","0.6557185687015843","0.20613631459612508","0.6527157455199478","0.09597270134247435","0.09746073893786485"
"complexity,inverseBlocking,inverseDelay,timeComp1","4","0.4019784632240182","0.169595162918535","0.6579054071391333","0.09525291547401615","0.09672979293305627"
"complexity,inverseBlocking,inverseDelay,timeComp2","4","0.9489237057286464","0.3001548801769157","0.650667415292788","0.09625531531759121","0.09774773478630687"
"complexity,inverseBlocking,centrality,creditHours","4","0.27302962293306976","0.08567161164100401","0.824331892991045","0.06825769730212806","0.0693160192868131"
"complexity,inverseBlocking,centrality,free","4","0.9979677971727031","0.34758650071784986","0.631302077320385","0.09888729968384816","0.10042052754529097"
"complexity,inverseBlocking,centrality,timeComp1","4","0.8759819516043847","0.25114621764235767","0.639125071510481","0.09783258475816006","0.09934945947501188"
"complexity,inverseBlocking,centrality,timeComp2","4","0.9707661711869142","0.39148692189501133","0.6298851858358333","0.09907712746766784","0.10061329857104324"
"complexity,inverseBlocking,creditHours,free","4","0.4358563716474834","0.08743325747412573","0.8087087726597348","0.0712283196875238","0.07233270057989137"
"complexity,inverseBlocking,creditHours,timeComp1","4","0.9005208029835304","0.18064214209630508","0.8052814050837938","0.07186358619703982","0.07297781676995228"
"complexity,inverseBlocking,creditHours,timeComp2","4","0.38685291504076125","0.10907486143498098","0.8162998305505635","0.06980072778591405","0.07088297415053826"
"complexity,inverseBlocking,free,timeComp1","4","0.9223348088631369","0.2662216863321828","0.638962710198266","0.09785459022233578","0.0993718061295213"
