"name","complexity","blocking","delay","between","free","timeComp1","timeComp2","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7"
"107815.json","40","14","26","5.0","4","71","58","9","0.003833333333333333","0.036333333333333336","0.12933333333333333","0.275","0.43383333333333335"
"107818.json","41","15","26","7.0","4","71","59","8","0.0023333333333333335","0.03216666666666667","0.117","0.25616666666666665","0.4251666666666667"
"10784.json","23","5","18","1.0","5","41","41","4","0.020166666666666666","0.119","0.2955","0.4895","0.6663333333333333"
"108021.json","44","18","26","7.0","4","77","62","11","0.005166666666666667","0.034833333333333334","0.10783333333333334","0.23966666666666667","0.4058333333333333"
"108030.json","47","21","26","9.0","4","81","65","12","0.0035","0.023666666666666666","0.09666666666666666","0.22616666666666665","0.37633333333333335"
"108051.json","36","13","23","5.0","5","60","54","8","0.006666666666666667","0.0485","0.13733333333333334","0.283","0.45416666666666666"
"108187.json","40","16","24","6.0","5","67","58","10","0.005166666666666667","0.035833333333333335","0.12583333333333332","0.256","0.4186666666666667"
"108193.json","38","13","25","5.0","4","65","56","8","0.005166666666666667","0.037333333333333336","0.12733333333333333","0.269","0.4483333333333333"
"108240.json","33","11","22","3.0","5","55","51","8","0.01","0.07216666666666667","0.20083333333333334","0.37216666666666665","0.5453333333333333"
"108272.json","39","15","24","6.0","4","66","57","9","0.005","0.043","0.14583333333333334","0.3","0.4663333333333333"
"108288.json","22","6","16","0.0","6","37","40","6","0.029166666666666667","0.15583333333333332","0.35583333333333333","0.5561666666666667","0.7235"
"108299.json","39","14","25","5.0","4","67","57","9","0.003833333333333333","0.034","0.12766666666666668","0.2723333333333333","0.43216666666666664"
"108424.json","34","11","23","3.0","4","58","52","8","0.007833333333333333","0.06466666666666666","0.1945","0.36933333333333335","0.5406666666666666"
"108446.json","45","19","26","8.0","4","77","63","11","0.002","0.023833333333333335","0.0945","0.21633333333333332","0.36766666666666664"
"10846.json","38","13","25","5.0","3","70","56","8","0.0031666666666666666","0.03283333333333333","0.11983333333333333","0.266","0.44133333333333336"
"108521.json","42","17","25","6.0","4","72","60","11","0.0036666666666666666","0.0295","0.111","0.2465","0.41383333333333333"
"108540.json","47","21","26","9.0","4","80","65","12","0.0018333333333333333","0.023333333333333334","0.0895","0.20983333333333334","0.365"
"108675.json","33","10","23","3.0","4","58","51","7","0.007","0.05383333333333333","0.17783333333333334","0.344","0.5176666666666667"
"10874.json","38","13","25","5.0","3","70","56","8","0.003833333333333333","0.0365","0.13233333333333333","0.277","0.452"
"108741.json","37","12","25","4.0","3","67","55","8","0.0035","0.03933333333333333","0.13733333333333334","0.2885","0.4615"
"108812.json","36","11","25","4.0","4","62","54","7","0.003833333333333333","0.03916666666666667","0.13433333333333333","0.29183333333333333","0.4668333333333333"
"108927.json","47","20","27","8.0","3","82","65","12","0.0015","0.02033333333333333","0.07666666666666666","0.19283333333333333","0.3491666666666667"
"108960.json","35","11","24","4.0","4","60","53","7","0.0055","0.043","0.14783333333333334","0.3065","0.4846666666666667"
"109027.json","44","17","27","7.0","3","77","62","10","0.0023333333333333335","0.027666666666666666","0.09416666666666666","0.21816666666666668","0.37616666666666665"
"109046.json","45","18","27","7.0","3","79","63","11","0.0011666666666666668","0.021666666666666667","0.0835","0.20483333333333334","0.36566666666666664"
"109057.json","28","8","20","2.0","5","46","46","6","0.010166666666666666","0.08416666666666667","0.22833333333333333","0.4146666666666667","0.5923333333333334"
"109098.json","40","14","26","6.0","3","69","58","8","0.003","0.028166666666666666","0.113","0.25","0.4126666666666667"
"109123.json","35","12","23","4.0","4","60","53","8","0.005833333333333334","0.050833333333333335","0.158","0.31533333333333335","0.48533333333333334"
"109208.json","37","13","24","5.0","4","62","55","8","0.005","0.04716666666666667","0.14733333333333334","0.30383333333333334","0.4723333333333333"
"109272.json","39","15","24","6.0","4","65","57","9","0.0045","0.0405","0.13216666666666665","0.27616666666666667","0.442"
"109289.json","43","16","27","6.0","3","75","61","10","0.0023333333333333335","0.023333333333333334","0.08966666666666667","0.22166666666666668","0.3775"
"109338.json","42","15","27","6.0","3","73","60","9","0.0021666666666666666","0.026333333333333334","0.10283333333333333","0.22583333333333333","0.37833333333333335"
"109458.json","38","13","25","4.0","4","65","56","9","0.004166666666666667","0.035833333333333335","0.12766666666666668","0.275","0.4455"
"109462.json","40","15","25","5.0","4","68","58","10","0.004166666666666667","0.031166666666666665","0.11916666666666667","0.254","0.4126666666666667"
"109549.json","46","19","27","7.0","3","80","64","12","0.0023333333333333335","0.02033333333333333","0.08283333333333333","0.19616666666666666","0.35033333333333333"
"109618.json","38","14","24","6.0","4","63","56","8","0.006666666666666667","0.03966666666666667","0.13666666666666666","0.2826666666666667","0.44683333333333336"
"109621.json","42","16","26","7.0","3","72","60","9","0.003","0.027666666666666666","0.1065","0.23816666666666667","0.3903333333333333"
"109791.json","46","19","27","7.0","3","80","64","12","0.0028333333333333335","0.020833333333333332","0.09083333333333334","0.20983333333333334","0.3641666666666667"
"109815.json","47","20","27","8.0","3","81","65","12","0.001","0.017333333333333333","0.07366666666666667","0.18933333333333333","0.342"
"109846.json","39","14","25","5.0","4","66","57","9","0.0031666666666666666","0.035333333333333335","0.12383333333333334","0.26","0.42866666666666664"
"109928.json","39","15","24","6.0","4","65","57","9","0.007166666666666667","0.041166666666666664","0.13583333333333333","0.2795","0.43083333333333335"
"109989.json","42","15","27","5.0","3","74","60","10","0.002","0.024833333333333332","0.1005","0.23433333333333334","0.4"
"11008.json","23","5","18","1.0","5","41","41","4","0.0195","0.11033333333333334","0.28933333333333333","0.48966666666666664","0.6578333333333334"
"110090.json","37","13","24","5.0","4","61","55","8","0.005166666666666667","0.041833333333333333","0.13783333333333334","0.28783333333333333","0.45016666666666666"
"110163.json","40","15","25","5.0","4","67","58","10","0.004","0.033","0.116","0.255","0.4236666666666667"
"110249.json","44","17","27","7.0","3","75","62","10","0.0013333333333333333","0.022833333333333334","0.093","0.22016666666666668","0.37766666666666665"
"110267.json","48","21","27","9.0","3","81","66","12","0.0016666666666666668","0.0185","0.07783333333333334","0.19333333333333333","0.3373333333333333"
"110349.json","40","15","25","5.0","4","67","58","10","0.0033333333333333335","0.0315","0.11283333333333333","0.24783333333333332","0.4101666666666667"
"110351.json","45","18","27","7.0","3","77","63","11","0.002","0.022166666666666668","0.08333333333333333","0.20483333333333334","0.35433333333333333"
"110368.json","33","11","22","3.0","5","53","51","8","0.007333333333333333","0.05533333333333333","0.17333333333333334","0.3315","0.5148333333333334"
"110378.json","45","18","27","8.0","3","76","63","10","0.003","0.025666666666666667","0.096","0.208","0.36616666666666664"
"110443.json","47","20","27","7.999999999999999","3","80","65","12","0.0026666666666666666","0.016833333333333332","0.07016666666666667","0.17933333333333334","0.3263333333333333"
"110493.json","47","20","27","8.0","3","80","65","12","0.0021666666666666666","0.019833333333333335","0.07916666666666666","0.1885","0.33816666666666667"
"110545.json","44","17","27","6.0","3","76","62","11","0.001","0.0215","0.09116666666666666","0.2185","0.37633333333333335"
"110631.json","37","14","23","6.0","4","66","55","8","0.006333333333333333","0.042333333333333334","0.14116666666666666","0.2825","0.4525"
"110676.json","34","11","23","4.0","4","61","52","7","0.005833333333333334","0.056","0.17","0.3238333333333333","0.49866666666666665"
"110747.json","35","13","22","4.0","5","62","53","9","0.0075","0.0485","0.15316666666666667","0.3","0.45916666666666667"
"110776.json","37","14","23","6.0","4","66","55","8","0.008","0.0525","0.15716666666666668","0.30366666666666664","0.4713333333333333"
"110900.json","34","12","22","4.0","5","60","52","8","0.008166666666666666","0.05266666666666667","0.1575","0.318","0.4806666666666667"
"110942.json","40","16","24","6.0","4","72","58","10","0.005","0.03766666666666667","0.12466666666666666","0.25533333333333336","0.409"
"110958.json","40","16","24","6.0","4","72","58","10","0.003833333333333333","0.03983333333333333","0.128","0.26816666666666666","0.4205"
"111016.json","34","12","22","4.0","4","61","52","8","0.010166666666666666","0.07016666666666667","0.2005","0.36383333333333334","0.5368333333333334"
"111033.json","40","16","24","6.0","4","72","58","10","0.004","0.03983333333333333","0.12866666666666668","0.26766666666666666","0.4335"
"111135.json","44","19","25","9.0","4","74","62","10","0.0035","0.028833333333333332","0.102","0.22383333333333333","0.3675"
"111141.json","37","14","23","6.0","5","61","55","8","0.005333333333333333","0.042666666666666665","0.1355","0.27566666666666667","0.4385"
"111172.json","32","10","22","3.0","5","53","50","7","0.006666666666666667","0.06616666666666667","0.20016666666666666","0.38016666666666665","0.5483333333333333"
"111186.json","34","11","23","3.0","5","57","52","8","0.005666666666666667","0.049166666666666664","0.15866666666666668","0.31866666666666665","0.49116666666666664"
"111235.json","37","14","23","6.0","5","61","55","8","0.005","0.0415","0.14033333333333334","0.29133333333333333","0.4605"
"111395.json","43","17","26","8.0","4","73","61","9","0.0028333333333333335","0.02666666666666667","0.098","0.2275","0.3873333333333333"
"1114.json","26","7","19","2.0","6","51","44","5","0.009666666666666667","0.0775","0.22566666666666665","0.4065","0.5796666666666667"
"111405.json","40","16","24","6.0","5","67","58","10","0.005333333333333333","0.038","0.12333333333333334","0.261","0.4096666666666667"
"111427.json","39","15","24","6.0","4","66","57","9","0.005666666666666667","0.043833333333333335","0.14433333333333334","0.298","0.46116666666666667"
"111438.json","44","18","26","8.0","4","75","62","10","0.004","0.030333333333333334","0.103","0.23583333333333334","0.39"
"111456.json","31","10","21","2.0","5","53","49","8","0.0125","0.08016666666666666","0.22","0.3993333333333333","0.5681666666666667"
"111486.json","46","20","26","8.0","4","79","64","12","0.0035","0.025166666666666667","0.092","0.20433333333333334","0.35733333333333334"
"111594.json","44","18","26","7.0","4","76","62","11","0.0026666666666666666","0.0315","0.1075","0.23983333333333334","0.3988333333333333"
"111602.json","41","16","25","5.0","4","71","59","11","0.0035","0.037333333333333336","0.1195","0.2645","0.42883333333333334"
"111605.json","46","20","26","8.0","4","79","64","12","0.0033333333333333335","0.025833333333333333","0.097","0.22183333333333333","0.3765"
"111606.json","43","18","25","6.0","4","74","61","12","0.005","0.036","0.11533333333333333","0.2445","0.3965"
"11163.json","39","14","25","5.0","3","72","57","9","0.004166666666666667","0.034166666666666665","0.12316666666666666","0.26166666666666666","0.4121666666666667"
"111674.json","43","18","25","9.0","4","72","61","9","0.0028333333333333335","0.029833333333333333","0.10583333333333333","0.22833333333333333","0.3825"
"111695.json","43","17","26","7.0","4","74","61","10","0.0028333333333333335","0.028","0.10016666666666667","0.22833333333333333","0.3878333333333333"
"111848.json","39","15","24","6.0","4","66","57","9","0.005833333333333334","0.0405","0.13516666666666666","0.28683333333333333","0.4528333333333333"
"11186.json","35","12","23","4.0","4","63","53","8","0.004666666666666667","0.0455","0.149","0.3025","0.4735"
"111898.json","40","15","25","6.0","4","68","58","9","0.0031666666666666666","0.03666666666666667","0.12016666666666667","0.25983333333333336","0.431"
"111932.json","45","19","26","9.0","4","76","63","10","0.0028333333333333335","0.027666666666666666","0.09966666666666667","0.226","0.37266666666666665"
"111988.json","41","16","25","6.0","4","70","59","10","0.0033333333333333335","0.036333333333333336","0.12066666666666667","0.25583333333333336","0.4245"
"112008.json","34","11","23","3.0","4","58","52","8","0.009833333333333333","0.059333333333333335","0.17633333333333334","0.34883333333333333","0.5271666666666667"
"112019.json","40","15","25","5.0","4","69","58","10","0.0026666666666666666","0.033166666666666664","0.12566666666666668","0.2703333333333333","0.43983333333333335"
"112246.json","42","17","25","6.0","4","71","60","11","0.003833333333333333","0.0305","0.104","0.22816666666666666","0.3815"
"112344.json","39","16","23","6.0","5","64","57","10","0.0075","0.04566666666666667","0.1485","0.29583333333333334","0.469"
"11235.json","38","13","25","4.0","3","71","56","9","0.004333333333333333","0.036333333333333336","0.121","0.272","0.44583333333333336"
"112476.json","46","20","26","9.0","4","77","64","11","0.0025","0.025166666666666667","0.0945","0.21483333333333332","0.37333333333333335"
"112525.json","42","17","25","6.0","4","71","60","11","0.0031666666666666666","0.03166666666666667","0.11583333333333333","0.24233333333333335","0.405"
"112689.json","39","14","25","6.0","3","68","57","8","0.004333333333333333","0.03716666666666667","0.1285","0.2693333333333333","0.4305"
"112716.json","38","13","25","5.0","4","64","56","8","0.0026666666666666666","0.033","0.12266666666666666","0.2713333333333333","0.43666666666666665"
"112730.json","39","14","25","5.0","4","66","57","9","0.0026666666666666666","0.03266666666666666","0.12116666666666667","0.26066666666666666","0.42183333333333334"
"112748.json","39","14","25","5.0","4","66","57","9","0.0028333333333333335","0.03133333333333333","0.11583333333333333","0.249","0.4185"
"112751.json","45","18","27","7.0","3","78","63","11","0.001","0.016666666666666666","0.07816666666666666","0.1945","0.3445"
"112777.json","36","11","25","3.0","4","62","54","8","0.0033333333333333335","0.0305","0.12366666666666666","0.2685","0.44633333333333336"
"112827.json","45","18","27","7.0","3","78","63","11","0.0018333333333333333","0.020833333333333332","0.081","0.204","0.35633333333333334"
"112974.json","45","18","27","8.0","3","77","63","10","0.002","0.020833333333333332","0.08866666666666667","0.20883333333333334","0.367"
"112983.json","46","19","27","8.0","3","79","64","11","0.0023333333333333335","0.021333333333333333","0.08533333333333333","0.20333333333333334","0.364"
"112992.json","36","12","24","4.0","4","61","54","8","0.004333333333333333","0.04633333333333333","0.154","0.30816666666666664","0.4835"
"113049.json","43","16","27","6.0","3","75","61","10","0.002","0.022","0.08616666666666667","0.21316666666666667","0.37066666666666664"
"113061.json","43","16","27","6.0","3","75","61","10","0.0028333333333333335","0.023","0.09616666666666666","0.21566666666666667","0.37566666666666665"
"113116.json","47","20","27","9.0","3","80","65","11","0.0015","0.0185","0.07916666666666666","0.195","0.3515"
"113175.json","45","19","26","9.0","3","75","63","10","0.003","0.025","0.0925","0.21366666666666667","0.3616666666666667"
"11331.json","26","7","19","1.0","5","48","44","6","0.017833333333333333","0.10683333333333334","0.28","0.4675","0.6441666666666667"
"113408.json","27","8","19","1.0","5","45","45","7","0.014833333333333334","0.09683333333333333","0.2608333333333333","0.45066666666666666","0.6201666666666666"
"113515.json","48","21","27","9.0","3","81","66","12","0.0016666666666666668","0.018666666666666668","0.0725","0.18416666666666667","0.3293333333333333"
"113517.json","43","18","25","6.0","4","72","61","12","0.004333333333333333","0.030166666666666668","0.10583333333333333","0.226","0.37483333333333335"
"113727.json","47","21","26","9.0","3","79","65","12","0.0035","0.0255","0.092","0.20083333333333334","0.3428333333333333"
"113732.json","35","11","24","3.0","4","59","53","8","0.0033333333333333335","0.046","0.1645","0.3288333333333333","0.505"
"113739.json","40","15","25","5.0","4","67","58","10","0.0025","0.03183333333333333","0.11483333333333333","0.25583333333333336","0.424"
"113755.json","42","17","25","6.0","4","70","60","11","0.0028333333333333335","0.027166666666666665","0.10316666666666667","0.23083333333333333","0.38516666666666666"
"113873.json","41","16","25","6.0","4","68","59","10","0.0036666666666666666","0.0305","0.112","0.2445","0.4021666666666667"
"113914.json","48","21","27","9.0","3","81","66","12","0.0028333333333333335","0.024666666666666667","0.08533333333333333","0.19633333333333333","0.3506666666666667"
"113919.json","50","23","27","9.0","3","85","68","14","0.002","0.01633333333333333","0.06933333333333333","0.16666666666666666","0.3025"
"113941.json","45","18","27","8.0","3","76","63","10","0.001","0.018666666666666668","0.08516666666666667","0.20183333333333334","0.3566666666666667"
"113943.json","46","19","27","8.0","3","78","64","11","0.0023333333333333335","0.02033333333333333","0.08666666666666667","0.2045","0.36483333333333334"
"11398.json","26","7","19","1.0","5","48","44","6","0.013333333333333334","0.10366666666666667","0.273","0.47633333333333333","0.6513333333333333"
"113996.json","41","16","25","6.0","4","68","59","10","0.0035","0.0265","0.1065","0.23583333333333334","0.4028333333333333"
"114072.json","43","17","26","7.0","3","73","61","10","0.0028333333333333335","0.028666666666666667","0.11033333333333334","0.24466666666666667","0.398"
"114090.json","47","20","27","9.0","3","79","65","11","0.0011666666666666668","0.022","0.0875","0.20233333333333334","0.3491666666666667"
"114195.json","40","16","24","6.0","4","65","58","10","0.005","0.03916666666666667","0.12433333333333334","0.25616666666666665","0.4256666666666667"
"114214.json","40","16","24","6.0","4","65","58","10","0.005666666666666667","0.03783333333333333","0.12466666666666666","0.25916666666666666","0.4175"
"114221.json","41","17","24","6.0","4","67","59","11","0.004666666666666667","0.037","0.11983333333333333","0.24666666666666667","0.39666666666666667"
"114270.json","48","21","27","9.0","3","80","66","12","0.0021666666666666666","0.019333333333333334","0.07716666666666666","0.181","0.33366666666666667"
"11430.json","32","10","22","3.0","5","58","50","7","0.007833333333333333","0.058166666666666665","0.17733333333333334","0.34983333333333333","0.5228333333333334"
"114320.json","34","12","22","3.0","5","54","52","9","0.008333333333333333","0.0555","0.18016666666666667","0.342","0.5121666666666667"
"114366.json","49","22","27","9.0","3","82","67","13","0.0021666666666666666","0.0195","0.07233333333333333","0.185","0.3235"
"114443.json","45","18","27","7.0","3","76","63","11","0.0013333333333333333","0.021","0.08733333333333333","0.20233333333333334","0.3611666666666667"
"114520.json","44","18","26","7.0","3","74","62","11","0.0025","0.026833333333333334","0.0995","0.23016666666666666","0.388"
"114540.json","43","18","25","5.999999999999999","4","71","61","12","0.004666666666666667","0.029833333333333333","0.09716666666666667","0.21416666666666667","0.371"
"114541.json","44","19","25","6.0","4","73","62","13","0.0028333333333333335","0.027833333333333335","0.09666666666666666","0.20816666666666667","0.3586666666666667"
"114597.json","46","19","27","7.0","3","78","64","12","0.0018333333333333333","0.02033333333333333","0.0865","0.20433333333333334","0.35033333333333333"
"114611.json","49","22","27","9.0","3","82","67","13","0.0013333333333333333","0.015833333333333335","0.07283333333333333","0.18066666666666667","0.3275"
"114693.json","27","7","20","2.0","4","50","45","5","0.0165","0.10033333333333333","0.2595","0.44233333333333336","0.6093333333333333"
"114727.json","33","10","23","3.0","3","63","51","7","0.006333333333333333","0.06066666666666667","0.18283333333333332","0.3525","0.5236666666666666"
"114801.json","36","11","25","4.0","3","67","54","7","0.004","0.0405","0.13933333333333334","0.29433333333333334","0.4776666666666667"
"114810.json","37","12","25","4.0","3","69","55","8","0.003833333333333333","0.032","0.126","0.2723333333333333","0.44283333333333336"
"114820.json","29","7","22","2.0","4","53","47","5","0.011666666666666667","0.06483333333333334","0.19916666666666666","0.38166666666666665","0.5628333333333333"
"114848.json","29","7","22","2.0","4","53","47","5","0.008333333333333333","0.06816666666666667","0.20866666666666667","0.39316666666666666","0.5725"
"114952.json","29","7","22","2.0","4","53","47","5","0.010666666666666666","0.07266666666666667","0.20416666666666666","0.38866666666666666","0.5648333333333333"
"114976.json","27","7","20","2.0","5","47","45","5","0.009333333333333334","0.08166666666666667","0.22583333333333333","0.41233333333333333","0.5866666666666667"
"115088.json","31","9","22","3.0","4","56","49","6","0.0085","0.06883333333333333","0.19666666666666666","0.3591666666666667","0.5318333333333334"
