"name","difficulty","complexity","blocking","delay","between","free","timeComp1","timeComp2","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7","averageTTD"
"89.json","90.0","22","6","16","2.0","3","39","34","4","0.0304","0.1432","0.3146","0.4942","0.6504","6.93624696"
"9.json","90.0","12","2","10","0.0","4","26","24","2","0.0876","0.2912","0.5108","0.6908","0.8134","5.8432"
"90.json","90.0","21","6","15","2.0","4","36","33","4","0.0392","0.162","0.3352","0.5154","0.6614","6.8812"
"91.json","90.0","26","9","17","4.0","3","46","38","5","0.0226","0.1056","0.2532","0.4068","0.5768","7.4234"
"92.json","90.0","16","4","12","0.0","3","30","28","4","0.1182","0.302","0.508","0.6774","0.8048","5.831"
"93.json","90.0","23","7","16","2.0","3","41","35","5","0.0274","0.1368","0.2982","0.4794","0.6412","7.054"
"94.json","90.0","23","7","16","2.0","3","41","35","5","0.0318","0.1468","0.31","0.4922","0.6544","6.9656"
"95.json","90.0","27","10","17","4.0","3","48","39","6","0.0244","0.107","0.2478","0.4134","0.5758","7.4378"
"96.json","90.0","12","2","10","0.0","4","20","24","2","0.1406","0.369","0.5844","0.7382","0.8474","5.4962"
"97.json","90.0","18","4","14","1.0","3","32","30","3","0.0532","0.2014","0.4002","0.5862","0.7274","6.4534"
"98.json","90.0","18","4","14","1.0","3","32","30","3","0.0516","0.1958","0.3912","0.5694","0.717","6.5202"
"99.json","90.0","22","6","16","2.0","2","41","34","4","0.033","0.1448","0.3118","0.4966","0.6554","6.9258"
"base.json","90.0","6","0","6","0.0","6","12","18","0","0.1618","0.4052","0.6244","0.7906","0.8902","5.2276"
"0.json","92.5","6","0","6","0.0","6","12","18","0","0.1514","0.3926","0.6234","0.7868","0.8816","5.2814"
"1.json","92.5","9","1","8","0.0","5","19","21","1","0.103","0.3194","0.5378","0.7126","0.8296","5.7138"
"10.json","92.5","11","2","9","0.0","5","23","23","2","0.088","0.2948","0.5116","0.6906","0.818","5.847"
"100.json","92.5","18","4","14","1.0","3","32","30","3","0.053","0.1976","0.389","0.5784","0.7208","6.4966"
"101.json","92.5","22","6","16","2.0","3","38","34","4","0.0294","0.1328","0.2868","0.4752","0.6354","7.1124"
"102.json","92.5","24","6","18","2.0","2","44","36","4","0.0156","0.0938","0.2458","0.434","0.5994","7.3122"
"103.json","92.5","26","8","18","3.0","2","47","38","5","0.019","0.094","0.2262","0.399","0.57","7.4936"
"104.json","92.5","18","4","14","1.0","3","32","30","3","0.0544","0.199","0.3894","0.5764","0.7172","6.4922"
"105.json","92.5","24","6","18","2.0","2","44","36","4","0.0188","0.1004","0.2552","0.4334","0.6006","7.2728"
"106.json","92.5","22","6","16","2.0","3","38","34","4","0.03","0.1306","0.2906","0.4724","0.6324","7.0962"
"107.json","92.5","26","8","18","3.0","2","47","38","5","0.0152","0.0872","0.2282","0.4028","0.5672","7.5056"
"108.json","92.5","22","6","16","2.0","2","41","34","4","0.032","0.1352","0.3016","0.4776","0.6332","7.0498"
"109.json","92.5","26","8","18","3.0","2","47","38","5","0.0154","0.0978","0.2302","0.3994","0.5666","7.4994"
"11.json","92.5","13","3","10","0.0","4","28","25","3","0.0594","0.2286","0.4362","0.6252","0.7654","6.2154"
"110.json","92.5","26","8","18","3.0","2","47","38","5","0.0138","0.0922","0.2344","0.4214","0.5766","7.424"
"111.json","92.5","28","10","18","4.0","2","50","40","6","0.0144","0.0828","0.2074","0.3722","0.538","7.638"
"112.json","92.5","13","3","10","0.0","4","21","25","3","0.1308","0.333","0.557","0.7238","0.8382","5.6004"
"113.json","92.5","21","6","15","2.0","3","35","33","4","0.0378","0.1566","0.3284","0.5062","0.6576","6.9132"
"114.json","92.5","21","6","15","2.0","3","35","33","4","0.043","0.1616","0.3228","0.503","0.6644","6.906"
"115.json","92.5","26","9","17","4.0","2","45","38","5","0.0218","0.1022","0.2404","0.405","0.5654","7.5618"
"116.json","92.5","19","5","14","1.0","3","33","31","4","0.057","0.1894","0.3746","0.5598","0.7062","6.5916"
"117.json","92.5","23","7","16","2.0","3","39","35","5","0.0278","0.1218","0.2904","0.4678","0.624","7.1596"
"118.json","92.5","26","8","18","3.0","2","46","38","5","0.013","0.0836","0.2196","0.3958","0.5584","7.5602"
"119.json","92.5","28","10","18","4.0","2","49","40","6","0.0166","0.0818","0.2066","0.3658","0.5256","7.7412"
"12.json","92.5","11","2","9","0.0","4","24","23","2","0.1432","0.3596","0.581","0.7508","0.8498","5.4828"
"120.json","92.5","19","5","14","1.0","3","33","31","4","0.0572","0.193","0.3908","0.5698","0.7138","6.5554"
"121.json","92.5","26","8","18","3.0","2","46","38","5","0.0146","0.0866","0.2348","0.4116","0.5682","7.464559840000001"
"122.json","92.5","23","7","16","2.0","3","39","35","5","0.0276","0.1274","0.29","0.4648","0.6166","7.1814"
"123.json","92.5","28","10","18","4.0","2","49","40","6","0.0166","0.082","0.2094","0.3692","0.5312","7.7266"
"124.json","92.5","23","7","16","2.0","2","42","35","5","0.0336","0.147","0.3066","0.4812","0.6394","7.042"
"125.json","92.5","27","9","18","3.0","2","48","39","6","0.0144","0.0856","0.2208","0.3882","0.548","7.6052"
"126.json","92.5","27","9","18","3.0","2","48","39","6","0.02","0.0928","0.2142","0.3854","0.551","7.5764"
"127.json","92.5","29","11","18","4.0","2","51","41","7","0.016","0.0832","0.1942","0.3464","0.5064","7.8588"
"128.json","92.5","9","1","8","0.0","5","16","21","1","0.1464","0.3752","0.5912","0.7524","0.868","5.4054"
"129.json","92.5","12","2","10","0.0","4","23","24","2","0.1418","0.355","0.574","0.7382","0.8524","5.5086"
"13.json","92.5","13","3","10","0.0","4","28","25","3","0.0808","0.276","0.4808","0.6666","0.8002","5.9648"
"130.json","92.5","12","2","10","0.0","4","23","24","2","0.1464","0.3542","0.5662","0.7408","0.8516","5.5082"
"131.json","92.5","14","3","11","0.0","3","28","26","3","0.129","0.3414","0.5566","0.7208","0.8362","5.6088"
"132.json","92.5","15","3","12","1.0","4","28","27","2","0.0638","0.221","0.421","0.5916","0.7282","6.41750244"
"133.json","92.5","17","4","13","1.0","4","32","29","3","0.063","0.2222","0.4134","0.5942","0.7354","6.3986"
"134.json","92.5","18","4","14","1.0","3","35","30","3","0.0582","0.2094","0.4036","0.5878","0.7292","6.4424"
"135.json","92.5","19","5","14","1.0","3","37","31","4","0.0578","0.199","0.3826","0.5596","0.7106","6.5636"
"136.json","92.5","15","3","12","1.0","4","28","27","2","0.0718","0.2342","0.4348","0.6122","0.7512","6.275"
"137.json","92.5","18","4","14","1.0","3","35","30","3","0.0574","0.205","0.4034","0.5728","0.7216","6.4892"
"138.json","92.5","17","4","13","1.0","4","32","29","3","0.0572","0.211","0.4116","0.5888","0.7316","6.40031832"
"139.json","92.5","19","5","14","1.0","3","37","31","4","0.048","0.1928","0.3794","0.5644","0.6996","6.59591036"
"14.json","92.5","13","3","10","0.0","4","28","25","3","0.0892","0.2836","0.4962","0.6776","0.8002","5.9226"
"140.json","92.5","19","5","14","2.0","3","37","31","3","0.045","0.1724","0.3578","0.5354","0.678","6.7984"
"141.json","92.5","21","6","15","2.0","3","41","33","4","0.0412","0.1476","0.3258","0.5056","0.661","6.8862"
"142.json","92.5","21","6","15","2.0","3","41","33","4","0.0402","0.1612","0.3332","0.5056","0.6512","6.9078"
"143.json","92.5","22","7","15","2.0","3","43","34","5","0.0406","0.161","0.3326","0.5054","0.653","6.9102"
"144.json","92.5","12","2","10","0.0","4","20","24","2","0.1434","0.3592","0.5752","0.7394","0.8464","5.504"
"145.json","92.5","18","4","14","1.0","3","32","30","3","0.0516","0.1954","0.3874","0.5738","0.7232","6.5224"
"146.json","92.5","18","4","14","1.0","3","32","30","3","0.0528","0.1994","0.3944","0.5752","0.7138","6.5018"
"147.json","92.5","22","6","16","2.0","2","41","34","4","0.0318","0.1516","0.3226","0.5044","0.6624","6.9214"
"148.json","92.5","18","4","14","1.0","3","32","30","3","0.0514","0.1926","0.3874","0.576","0.721","6.5208"
"149.json","92.5","22","6","16","2.0","3","38","34","4","0.0252","0.127","0.2916","0.4884","0.6472","7.0568"
"15.json","92.5","14","4","10","0.0","4","30","26","4","0.0664","0.23","0.4294","0.6146","0.7564","6.2706"
"150.json","92.5","24","6","18","2.0","2","44","36","4","0.0138","0.1012","0.2498","0.4352","0.5986","7.2904"
"151.json","92.5","26","8","18","3.0","2","47","38","5","0.0188","0.0902","0.2242","0.394","0.561","7.5418"
"152.json","92.5","18","4","14","1.0","3","32","30","3","0.0504","0.2088","0.3912","0.582","0.7188","6.48417724"
"153.json","92.5","24","6","18","2.0","2","44","36","4","0.0154","0.0988","0.2566","0.4356","0.6036","7.311"
"154.json","92.5","22","6","16","2.0","3","38","34","4","0.0308","0.1304","0.2942","0.4898","0.6404","7.03981136"
"155.json","92.5","26","8","18","3.0","2","47","38","5","0.0132","0.0958","0.2334","0.406","0.5682","7.4478"
"156.json","92.5","22","6","16","2.0","2","41","34","4","0.0334","0.14","0.3076","0.4856","0.6406","7.047"
"157.json","92.5","26","8","18","3.0","2","47","38","5","0.0156","0.095","0.234","0.3994","0.5572","7.5234"
"158.json","92.5","26","8","18","3.0","2","47","38","5","0.014","0.0876","0.2328","0.4076","0.581","7.448"
"159.json","92.5","28","10","18","4.0","2","50","40","6","0.0176","0.0778","0.2002","0.3798","0.542","7.6916"
"16.json","92.5","9","1","8","0.0","5","16","21","1","0.1432","0.3608","0.597","0.7598","0.866","5.4026"
"160.json","92.5","11","2","9","0.0","5","18","23","2","0.1314","0.3516","0.5674","0.7298","0.8392","5.5404"
"161.json","92.5","14","3","11","0.0","4","25","26","3","0.1252","0.3172","0.5328","0.709","0.8238","5.7036"
"162.json","92.5","14","3","11","0.0","4","25","26","3","0.1182","0.3174","0.5332","0.7026","0.8254","5.7144"
"163.json","92.5","16","4","12","0.0","3","30","28","4","0.1072","0.2926","0.4944","0.6614","0.7888","5.9556"
"164.json","92.5","19","5","14","2.0","4","32","31","3","0.0398","0.1676","0.3408","0.5212","0.6706","6.827"
"165.json","92.5","21","6","15","2.0","4","36","33","4","0.0302","0.1418","0.313","0.485","0.6474","7.0042"
"166.json","92.5","22","6","16","2.0","3","39","34","4","0.0324","0.1404","0.3106","0.491","0.651","7.007"
"167.json","92.5","23","7","16","2.0","3","41","35","5","0.0312","0.1426","0.3088","0.4864","0.6446","6.9854"
"168.json","92.5","19","5","14","2.0","4","32","31","3","0.0366","0.1566","0.34","0.5122","0.662","6.8712"
"169.json","92.5","22","6","16","2.0","3","39","34","4","0.033","0.1498","0.312","0.4884","0.643","6.9962"
"17.json","92.5","15","3","12","1.0","4","28","27","2","0.0688","0.2302","0.4264","0.5986","0.7326","6.375880063664"
"170.json","92.5","21","6","15","2.0","4","36","33","4","0.0276","0.1418","0.3072","0.4944","0.6496","6.9746"
"171.json","92.5","23","7","16","2.0","3","41","35","5","0.0336","0.1434","0.3158","0.488","0.6494","6.975"
"172.json","92.5","24","8","16","4.0","3","42","36","4","0.0228","0.1148","0.256","0.4276","0.5778","7.4478"
"173.json","92.5","26","9","17","4.0","3","46","38","5","0.024","0.113","0.254","0.42","0.582","7.43"
"174.json","92.5","26","9","17","4.0","3","46","38","5","0.0232","0.1028","0.2436","0.4062","0.5666","7.4644"
"175.json","92.5","27","10","17","4.0","3","48","39","6","0.0234","0.1032","0.241","0.3976","0.5542","7.5382"
"176.json","92.5","13","3","10","0.0","4","21","25","3","0.1278","0.328","0.5468","0.7136","0.8284","5.6562"
"177.json","92.5","19","5","14","1.0","3","33","31","4","0.0538","0.2062","0.3918","0.5646","0.7158","6.5212"
"178.json","92.5","19","5","14","1.0","3","33","31","4","0.0524","0.1896","0.375","0.5624","0.7006","6.62"
"179.json","92.5","23","7","16","2.0","2","42","35","5","0.0302","0.14","0.3064","0.4794","0.651","7.018"
"18.json","92.5","15","3","12","1.0","4","28","27","2","0.0584","0.223","0.4236","0.6072","0.7428","6.3276"
"180.json","92.5","21","6","15","2.0","3","35","33","4","0.0458","0.1692","0.3346","0.5102","0.6592","6.8624"
"181.json","92.5","23","7","16","2.0","3","39","35","5","0.0284","0.1222","0.275","0.4526","0.6156","7.189689560000001"
"182.json","92.5","26","8","18","3.0","2","46","38","5","0.015","0.0886","0.2246","0.3916","0.5586","7.53071204"
"183.json","92.5","27","9","18","3.0","2","48","39","6","0.0154","0.0812","0.2148","0.382","0.5468","7.6384"
"184.json","92.5","21","6","15","2.0","3","35","33","4","0.0412","0.1688","0.339","0.517","0.6624","6.8588"
"185.json","92.5","26","8","18","3.0","2","46","38","5","0.0138","0.0832","0.2274","0.403","0.5728","7.5086"
"186.json","92.5","23","7","16","2.0","3","39","35","5","0.0272","0.1254","0.2758","0.4376","0.5962","7.2706"
"187.json","92.5","27","9","18","3.0","2","48","39","6","0.0184","0.093","0.2336","0.393","0.565","7.5212"
"188.json","92.5","26","9","17","4.0","2","45","38","5","0.0214","0.1088","0.2528","0.4098","0.5726","7.4216"
"189.json","92.5","28","10","18","4.0","2","49","40","6","0.0148","0.0854","0.2096","0.3702","0.5306","7.7384"
"19.json","92.5","19","5","14","2.0","3","37","31","3","0.0446","0.179","0.352","0.5284","0.672","6.8099812"
"190.json","92.5","28","10","18","4.0","2","49","40","6","0.0168","0.0854","0.2072","0.3594","0.5272","7.7374"
"191.json","92.5","29","11","18","4.0","2","51","41","7","0.0154","0.0814","0.1976","0.3464","0.5132","7.8398"
"192.json","92.5","11","2","9","0.0","4","19","23","2","0.1446","0.3626","0.5858","0.7446","0.8552","5.4654"
"193.json","92.5","17","4","13","1.0","3","31","29","3","0.0652","0.2248","0.41","0.5906","0.7236","6.4316"
"194.json","92.5","17","4","13","1.0","3","31","29","3","0.0662","0.2226","0.4206","0.5928","0.7324","6.3868"
"195.json","92.5","21","6","15","2.0","2","40","33","4","0.0374","0.1604","0.3332","0.5148","0.6706","6.851"
"196.json","92.5","17","4","13","1.0","3","31","29","3","0.0672","0.2276","0.4244","0.5986","0.7336","6.3598"
"197.json","92.5","19","5","14","1.0","3","35","31","4","0.051","0.1778","0.3518","0.5326","0.6826","6.759382039999999"
"198.json","92.5","22","6","16","2.0","2","42","34","4","0.0264","0.1306","0.2898","0.473","0.6292","7.1218014"
"199.json","92.5","23","7","16","2.0","2","44","35","5","0.0238","0.1174","0.2684","0.4438","0.5988","7.275"
"2.json","92.5","9","1","8","0.0","5","19","21","1","0.1002","0.3128","0.5312","0.709","0.8298","5.7174"
"20.json","92.5","12","2","10","0.0","4","23","24","2","0.1354","0.3512","0.5708","0.7456","0.8556","5.5042"
"200.json","92.5","17","4","13","1.0","3","31","29","3","0.0684","0.2182","0.4134","0.5998","0.7386","6.3806"
"201.json","92.5","22","6","16","2.0","2","42","34","4","0.0292","0.1318","0.2956","0.4812","0.6366","7.075151876408"
"202.json","92.5","19","5","14","1.0","3","35","31","4","0.0468","0.175","0.344","0.5158","0.6674","6.814"
"203.json","92.5","23","7","16","2.0","2","44","35","5","0.0258","0.122","0.2724","0.4422","0.6066","7.231187249392001"
"204.json","92.5","21","6","15","2.0","2","40","33","4","0.038","0.1574","0.3224","0.5018","0.65","6.9242"
"205.json","92.5","23","7","16","2.0","2","44","35","5","0.0276","0.125","0.2776","0.4486","0.6032","7.236"
"206.json","92.5","23","7","16","2.0","2","44","35","5","0.0218","0.1268","0.2884","0.4656","0.612","7.2104"
"207.json","92.5","24","8","16","2.0","2","46","36","6","0.0248","0.113","0.2644","0.4354","0.5822","7.3606"
"208.json","92.5","13","3","10","0.0","4","21","25","3","0.126","0.337","0.554","0.72","0.8372","5.6196"
"209.json","92.5","21","6","15","2.0","3","35","33","4","0.039","0.1644","0.336","0.5182","0.665","6.8542"
"21.json","92.5","17","4","13","1.0","4","32","29","3","0.0588","0.215","0.4148","0.5908","0.7302","6.4302"
"210.json","92.5","21","6","15","2.0","3","35","33","4","0.0384","0.1604","0.3228","0.5042","0.6574","6.9552"
"211.json","92.5","26","9","17","4.0","2","45","38","5","0.0196","0.1022","0.2484","0.4136","0.5766","7.4592"
"212.json","92.5","19","5","14","1.0","3","33","31","4","0.058","0.2016","0.3914","0.5638","0.703","6.53452392"
"213.json","92.5","23","7","16","2.0","3","39","35","5","0.0286","0.1224","0.2832","0.4526","0.6048","7.26143192"
"214.json","92.5","26","8","18","3.0","2","46","38","5","0.0172","0.0918","0.2258","0.3984","0.5674","7.506506142407999"
"215.json","92.5","28","10","18","4.0","2","49","40","6","0.0154","0.077","0.2064","0.3592","0.5206","7.733"
"216.json","92.5","19","5","14","1.0","3","33","31","4","0.0534","0.1894","0.3832","0.5608","0.7126","6.5606"
"217.json","92.5","26","8","18","3.0","2","46","38","5","0.0174","0.0932","0.2288","0.3992","0.5604","7.5504"
"218.json","92.5","23","7","16","2.0","3","39","35","5","0.031","0.1316","0.2864","0.4492","0.6098","7.1902541200000005"
"219.json","92.5","28","10","18","4.0","2","49","40","6","0.0178","0.0832","0.2116","0.366","0.5286","7.7192"
"22.json","92.5","18","4","14","1.0","3","35","30","3","0.0586","0.2084","0.395","0.5818","0.7246","6.4674"
"220.json","92.5","23","7","16","2.0","2","42","35","5","0.0328","0.1402","0.3004","0.4804","0.6428","7.0468"
"221.json","92.5","27","9","18","3.0","2","48","39","6","0.0156","0.0872","0.2214","0.3878","0.5568","7.5618"
"222.json","92.5","27","9","18","3.0","2","48","39","6","0.014","0.0854","0.2216","0.391","0.5492","7.6044"
"223.json","92.5","29","11","18","4.0","2","51","41","7","0.0118","0.0722","0.1934","0.3494","0.5086","7.85976796"
"224.json","92.5","13","3","10","0.0","4","21","25","3","0.1322","0.3336","0.5506","0.7112","0.8324","5.6462"
"225.json","92.5","19","5","14","1.0","3","33","31","4","0.051","0.1942","0.3842","0.562","0.7104","6.582"
"226.json","92.5","19","5","14","1.0","3","33","31","4","0.0566","0.1974","0.3938","0.566","0.706","6.5442"
"227.json","92.5","23","7","16","2.0","2","42","35","5","0.0298","0.1364","0.3062","0.4812","0.6376","7.0522"
"228.json","92.5","21","6","15","2.0","3","35","33","4","0.0414","0.1648","0.3232","0.4932","0.652","6.9158"
"229.json","92.5","23","7","16","2.0","3","39","35","5","0.0244","0.115","0.2764","0.4538","0.6114","7.227238050823999"
"23.json","92.5","21","6","15","2.0","3","41","33","4","0.0456","0.1596","0.3362","0.5166","0.6642","6.8824"
"230.json","92.5","26","8","18","3.0","2","46","38","5","0.0162","0.0878","0.2262","0.3998","0.5674","7.497"
"231.json","92.5","27","9","18","3.0","2","48","39","6","0.0154","0.0842","0.2294","0.3932","0.5536","7.55"
"232.json","92.5","21","6","15","2.0","3","35","33","4","0.0388","0.1686","0.3448","0.5178","0.6564","6.8414"
"233.json","92.5","26","8","18","3.0","2","46","38","5","0.0176","0.0934","0.2292","0.3912","0.5568","7.531"
"234.json","92.5","23","7","16","2.0","3","39","35","5","0.0254","0.1266","0.2784","0.459","0.6084","7.259092079999999"
"235.json","92.5","27","9","18","3.0","2","48","39","6","0.0174","0.088","0.232","0.3938","0.5568","7.5826"
"236.json","92.5","26","9","17","4.0","2","45","38","5","0.0258","0.1076","0.251","0.4258","0.586","7.4042"
"237.json","92.5","28","10","18","4.0","2","49","40","6","0.0162","0.0822","0.205","0.366","0.5306","7.74"
"238.json","92.5","28","10","18","4.0","2","49","40","6","0.0162","0.0818","0.2154","0.3772","0.534","7.7184"
