"combinations","n","pMax","pAvg","r2","rse1","rse2"
"complexity,blocking,centrality,timeComp2","4","0.89797652310179","0.5905125855504828","0.9000984599201783","0.024830127240477996","0.035115102698933615"
"complexity,blocking,creditHours,free","4","0.9999972880944179","0.5148669126675294","0.9789472375145347","0.011398492001589499","0.01611990197924912"
"complexity,blocking,creditHours,timeComp2","4","0.9999989481045994","0.8019918768428976","0.8992772775683735","0.024931969176272637","0.03525912894575273"
"complexity,blocking,free,timeComp1","4","0.2969765656692246","0.12041598524448079","0.986363562032314","0.009173674448457951","0.012973534821804758"
"complexity,blocking,free,timeComp2","4","0.9046319441092553","0.338491311382879","0.9790972664163807","0.01135780468483709","0.01606236142408129"
"complexity,blocking,timeComp1,timeComp2","4","0.9955337440998353","0.5893140103850459","0.9065410372806165","0.02401614691790673","0.0339639606872485"
"complexity,delay,inverseDelay,centrality","4","0.45035657204032664","0.1544450486858846","0.9707867320027299","0.0134271216864655","0.018988817592633413"
"complexity,delay,inverseDelay,creditHours","4","0.9999993116033479","0.42419379242096794","0.947577512430307","0.017986707246546333","0.025437045330500254"
"complexity,delay,inverseDelay,free","4","0.9677057724192191","0.4883340451989221","0.9789644772363064","0.011393824037556254","0.016113300481204632"
"complexity,delay,inverseDelay,timeComp1","4","0.008877853620677561","0.0018169853513480023","0.9881494084479474","0.008551905009567606","0.012094220048656922"
"complexity,delay,inverseDelay,timeComp2","4","0.4540742046707435","0.13848463702374153","0.9706029692059595","0.013469286386349765","0.019048447483063134"
"complexity,delay,centrality,creditHours","4","0.9999996344642059","0.7252188827875257","0.8850085423068637","0.02663947385887419","0.03767390522570341"
"complexity,delay,centrality,timeComp1","4","0.9464856822522062","0.5490707285827032","0.9067045236937129","0.023995132174290213","0.03393424135181623"
"complexity,delay,centrality,timeComp2","4","0.8979765231017863","0.5523147388390531","0.9000984599201781","0.02483012724047803","0.03511510269893366"
"complexity,delay,creditHours,free","4","0.9999978237048668","0.5703890413606578","0.9789472375145347","0.011398492001589522","0.016119901979249146"
"complexity,delay,creditHours,timeComp1","4","0.9999989692676554","0.664037629786147","0.8870133016159107","0.026406236736781524","0.037344058124391094"
"complexity,delay,creditHours,timeComp2","4","0.9999987727253269","0.6159284441362651","0.8992772775683735","0.024931969176272637","0.03525912894575273"
"complexity,delay,free,timeComp1","4","0.7294558612770787","0.25271083655963855","0.986363562032314","0.009173674448457955","0.012973534821804762"
"complexity,delay,free,timeComp2","4","0.90463194410926","0.35754467524550454","0.9790972664163807","0.011357804684837105","0.01606236142408131"
"complexity,delay,timeComp1,timeComp2","4","0.7396410067545496","0.4973855407716794","0.9065410372806173","0.024016146917906628","0.033963960687248364"
"complexity,inverseBlocking,inverseDelay,centrality","4","0.6481507924157971","0.1940038927609792","0.9707867320027298","0.013427121686465544","0.018988817592633475"
"complexity,inverseBlocking,inverseDelay,creditHours","4","0.9999997554121168","0.557164647184066","0.9475775124303062","0.017986707246546465","0.02543704533050044"
"complexity,inverseBlocking,inverseDelay,free","4","0.9677057724172426","0.36973849492925603","0.9789644772363068","0.011393824037556163","0.016113300481204504"
"complexity,inverseBlocking,inverseDelay,timeComp1","4","0.01003260486585027","0.003823309660596337","0.988149408447947","0.00855190500956775","0.012094220048657124"
"complexity,inverseBlocking,inverseDelay,timeComp2","4","0.4540742046709062","0.17414105102241925","0.9706029692059593","0.013469286386349784","0.019048447483063162"
"complexity,inverseBlocking,centrality,creditHours","4","0.9999997343611715","0.6916047475260385","0.8850085423068634","0.026639473858874208","0.037673905225703436"
"complexity,inverseBlocking,centrality,free","4","0.7796552276754128","0.15594071476923835","0.9977471650310339","0.003728700858769853","0.005273179324504533"
"complexity,inverseBlocking,centrality,timeComp1","4","0.9464856822522504","0.4849743672991629","0.9067045236937128","0.023995132174290227","0.033934241351816254"
"complexity,inverseBlocking,centrality,timeComp2","4","0.89797652310179","0.5905125855504828","0.9000984599201783","0.024830127240477996","0.035115102698933615"
"complexity,inverseBlocking,creditHours,free","4","0.9999972880944179","0.5148669126675294","0.9789472375145347","0.011398492001589499","0.01611990197924912"
"complexity,inverseBlocking,creditHours,timeComp2","4","0.9999989481045994","0.8019918768428976","0.8992772775683735","0.024931969176272637","0.03525912894575273"
"complexity,inverseBlocking,free,timeComp1","4","0.2969765656692246","0.12041598524448079","0.986363562032314","0.009173674448457951","0.012973534821804758"
"complexity,inverseBlocking,free,timeComp2","4","0.9046319441092553","0.338491311382879","0.9790972664163807","0.01135780468483709","0.01606236142408129"
"complexity,inverseBlocking,timeComp1,timeComp2","4","0.9955337440998353","0.5893140103850459","0.9065410372806165","0.02401614691790673","0.0339639606872485"
"complexity,inverseDelay,centrality,creditHours","4","0.9999999972404477","0.5213171582383859","0.9082074438241055","0.023801075686371347","0.03365980403473488"
"complexity,inverseDelay,centrality,free","4","0.6868747544125009","0.14915329606399091","0.992500642210063","0.006803069228824797","0.009620992769167102"
"complexity,inverseDelay,centrality,timeComp1","4","0.24824033249657695","0.17395094177409393","0.948278852893429","0.017865983460211548","0.025266316114564567"
"complexity,inverseDelay,centrality,timeComp2","4","0.09606278559451428","0.01925573188036288","0.9954024285647144","0.005326685997400799","0.007533071580027068"
"complexity,inverseDelay,creditHours,timeComp1","4","0.999999394959695","0.8150123061447324","0.7637911171049958","0.038180443275628084","0.053995300697809875"
"complexity,inverseDelay,free,timeComp1","4","0.0033031266111510174","0.0011503880444607736","0.9956412190331843","0.005186511871692374","0.007334835430356421"
"complexity,centrality,creditHours,free","4","0.9999982108692653","0.6533124829494332","0.9739672952805767","0.012675132255602406","0.017925343940745603"
"complexity,centrality,creditHours,timeComp1","4","0.9999995167933396","0.42431826802998335","0.9064943673766541","0.02402214255142992","0.033972439793492015"
"complexity,centrality,creditHours,timeComp2","4","0.9999986883908529","0.7443549768081441","0.8815211467096264","0.0270404101356896","0.03824091474602313"
"complexity,centrality,free,timeComp1","4","0.9402929856619962","0.4833312032581345","0.9768935839681605","0.011941507278489149","0.016887841548416382"
"complexity,centrality,free,timeComp2","4","0.5679715022080223","0.30410575136184104","0.9776167538641202","0.01175315296949235","0.016621468330101696"
"complexity,centrality,timeComp1,timeComp2","4","0.5099909210079854","0.3130704343089791","0.9291853027581781","0.020905210973229695","0.029564432882612283"
"complexity,creditHours,free,timeComp1","4","0.9999977365955197","0.5241576638747557","0.9768287675477132","0.011958244268756841","0.01691151122704626"
"complexity,creditHours,free,timeComp2","4","0.9999981360849689","0.7332991967756363","0.9711897694306688","0.01333417714315417","0.018857374158933956"
"complexity,creditHours,timeComp1,timeComp2","4","0.9999987819580016","0.621984911610415","0.9013801202186387","0.02467033732630228","0.034889125635175884"
"blocking,delay,inverseDelay,centrality","4","0.648150792415306","0.27638205010841527","0.9707867320027301","0.013427121686465452","0.018988817592633347"
"blocking,delay,inverseDelay,creditHours","4","0.9999993093210962","0.5572390456912004","0.9475775124303062","0.017986707246546465","0.025437045330500438"
"blocking,delay,inverseDelay,free","4","0.9677057724191876","0.4237428336481631","0.9789644772363068","0.011393824037556165","0.016113300481204504"
"blocking,delay,inverseDelay,timeComp1","4","0.010032604865820006","0.0038235061728593006","0.9881494084479471","0.00855190500956771","0.012094220048657067"
"blocking,delay,inverseDelay,timeComp2","4","0.21071372464338978","0.08333221675309894","0.9706029692059595","0.013469286386349776","0.019048447483063148"
"blocking,delay,centrality,creditHours","4","0.9999996344642059","0.8161841290323334","0.8850085423068635","0.026639473858874194","0.037673905225703415"
"blocking,delay,centrality,free","4","0.7796552276766906","0.1559408056967971","0.9977471650310338","0.0037287008587699143","0.00527317932450462"
"blocking,delay,centrality,timeComp1","4","0.6529028533050001","0.42625780150953785","0.9067045236937128","0.023995132174290227","0.033934241351816254"
